Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-11-08,SE,Sweden,EURO,4454,152187,25,6158
2020-11-09,SE,Sweden,EURO,4451,156638,27,6185
2020-11-10,SE,Sweden,EURO,2097,158735,22,6207
2020-11-11,SE,Sweden,EURO,3725,162460,35,6242
2020-11-12,SE,Sweden,EURO,4497,166957,35,6277
2020-11-13,SE,Sweden,EURO,5709,172666,27,6304
2020-11-14,SE,Sweden,EURO,5564,178230,28,6332
2020-11-15,SE,Sweden,EURO,6730,184960,33,6365
2020-11-16,SE,Sweden,EURO,3513,188473,38,6403
2020-11-17,SE,Sweden,EURO,1581,190054,39,6442
2020-11-18,SE,Sweden,EURO,2544,192598,37,6479
2020-11-19,SE,Sweden,EURO,4458,197056,44,6523
2020-11-20,SE,Sweden,EURO,4961,202017,50,6573
2020-11-21,SE,Sweden,EURO,7609,209626,46,6619
2020-11-22,SE,Sweden,EURO,5458,215084,45,6664
2020-11-23,SE,Sweden,EURO,4492,219576,51,6715
2020-11-24,SE,Sweden,EURO,2422,221998,59,6774
2020-11-25,SE,Sweden,EURO,3877,225875,55,6829
2020-11-26,SE,Sweden,EURO,5674,231549,68,6897
2020-11-27,SE,Sweden,EURO,6066,237615,69,6966
2020-11-28,SE,Sweden,EURO,6903,244518,60,7026
2020-11-29,SE,Sweden,EURO,6462,250980,65,7091
2020-11-30,SE,Sweden,EURO,3825,254805,50,7141
2020-12-01,SE,Sweden,EURO,2753,257558,50,7191
2020-12-02,SE,Sweden,EURO,3480,261038,67,7258
2020-12-03,SE,Sweden,EURO,5819,266857,67,7325
2020-12-04,SE,Sweden,EURO,6547,273404,71,7396
2020-12-05,SE,Sweden,EURO,6986,280390,77,7473
2020-12-06,SE,Sweden,EURO,7338,287728,70,7543
2020-12-07,SE,Sweden,EURO,4864,292592,43,7586
2020-12-08,SE,Sweden,EURO,1803,294395,81,7667
2020-12-09,SE,Sweden,EURO,3782,298177,58,7725
2020-12-10,SE,Sweden,EURO,7446,305623,54,7779
2020-12-11,SE,Sweden,EURO,8398,314021,74,7853
2020-12-12,SE,Sweden,EURO,6693,320714,86,7939
2020-12-13,SE,Sweden,EURO,7717,328431,89,8028
2020-12-14,SE,Sweden,EURO,6538,334969,68,8096
2020-12-15,SE,Sweden,EURO,3057,338026,71,8167
2020-12-16,SE,Sweden,EURO,3534,341560,94,8261
2020-12-17,SE,Sweden,EURO,7001,348561,88,8349
2020-12-18,SE,Sweden,EURO,8824,357385,102,8451
2020-12-19,SE,Sweden,EURO,9640,367025,116,8567
2020-12-20,SE,Sweden,EURO,7917,374942,71,8638
2020-12-21,SE,Sweden,EURO,5509,380451,80,8718
2020-12-22,SE,Sweden,EURO,3752,384203,94,8812
2020-12-23,SE,Sweden,EURO,5160,389363,76,8888
2020-12-24,SE,Sweden,EURO,6595,395958,93,8981
2020-12-25,SE,Sweden,EURO,11376,407334,87,9068
2020-12-26,SE,Sweden,EURO,5036,412370,88,9156
2020-12-27,SE,Sweden,EURO,2793,415163,106,9262
2020-12-28,SE,Sweden,EURO,2966,418129,94,9356
2020-12-29,SE,Sweden,EURO,3208,421337,99,9455
2020-12-30,SE,Sweden,EURO,7091,428428,121,9576
2020-12-31,SE,Sweden,EURO,8872,437300,73,9649
2021-01-01,SE,Sweden,EURO,10459,447759,90,9739
2021-01-02,SE,Sweden,EURO,6999,454758,110,9849
2021-01-03,SE,Sweden,EURO,2618,457376,87,9936
2021-01-04,SE,Sweden,EURO,2530,459906,99,10035
2021-01-05,SE,Sweden,EURO,2754,462660,83,10118
2021-01-06,SE,Sweden,EURO,6982,469642,86,10204
2021-01-07,SE,Sweden,EURO,7546,477188,93,10297
2021-01-08,SE,Sweden,EURO,5028,482216,82,10379
2021-01-09,SE,Sweden,EURO,7148,489364,103,10482
2021-01-10,SE,Sweden,EURO,5690,495054,99,10581
2021-01-11,SE,Sweden,EURO,4735,499789,89,10670
2021-01-12,SE,Sweden,EURO,2317,502106,92,10762
2021-01-13,SE,Sweden,EURO,4648,506754,89,10851
2021-01-14,SE,Sweden,EURO,5334,512088,89,10940
2021-01-15,SE,Sweden,EURO,6595,518683,91,11031
2021-01-16,SE,Sweden,EURO,4743,523426,95,11126
2021-01-17,SE,Sweden,EURO,4205,527631,90,11216
2021-01-18,SE,Sweden,EURO,2160,529791,83,11299
2021-01-19,SE,Sweden,EURO,1250,531041,61,11360
2021-01-20,SE,Sweden,EURO,2111,533152,72,11432
2021-01-21,SE,Sweden,EURO,4732,537884,92,11524
2021-01-22,SE,Sweden,EURO,4946,542830,87,11611
2021-01-23,SE,Sweden,EURO,4196,547026,88,11699
2021-01-24,SE,Sweden,EURO,3722,550748,59,11758
2021-01-25,SE,Sweden,EURO,2368,553116,64,11822
2021-01-26,SE,Sweden,EURO,1147,554263,51,11873
2021-01-27,SE,Sweden,EURO,1884,556147,59,11932
2021-01-28,SE,Sweden,EURO,4186,560333,67,11999
2021-01-29,SE,Sweden,EURO,4105,564438,54,12053
2021-01-30,SE,Sweden,EURO,2368,566806,55,12108
2021-01-31,SE,Sweden,EURO,4252,571058,58,12166
2021-02-01,SE,Sweden,EURO,2695,573753,57,12223
2021-02-02,SE,Sweden,EURO,1164,574917,39,12262
2021-02-03,SE,Sweden,EURO,1551,576468,46,12308
2021-02-04,SE,Sweden,EURO,4315,580783,43,12351
2021-02-05,SE,Sweden,EURO,3737,584520,52,12403
2021-02-06,SE,Sweden,EURO,3396,587916,30,12433
2021-02-07,SE,Sweden,EURO,3260,591176,36,12469
2021-02-08,SE,Sweden,EURO,2332,593508,33,12502
2021-02-09,SE,Sweden,EURO,1013,594521,29,12531
2021-02-10,SE,Sweden,EURO,1505,596026,39,12570
2021-02-11,SE,Sweden,EURO,4069,600095,25,12595
2021-02-12,SE,Sweden,EURO,4353,604448,27,12622
2021-02-13,SE,Sweden,EURO,3804,608252,33,12655
2021-02-14,SE,Sweden,EURO,3569,611821,28,12683
2021-02-15,SE,Sweden,EURO,2771,614592,25,12708
2021-02-16,SE,Sweden,EURO,1211,615803,28,12736
2021-02-17,SE,Sweden,EURO,1901,617704,23,12759
2021-02-18,SE,Sweden,EURO,4205,621909,22,12781
2021-02-19,SE,Sweden,EURO,4965,626874,34,12815
2021-02-20,SE,Sweden,EURO,4134,631008,18,12833
2021-02-21,SE,Sweden,EURO,4028,635036,25,12858
2021-02-22,SE,Sweden,EURO,2781,637817,29,12887
2021-02-23,SE,Sweden,EURO,1599,639416,21,12908
2021-02-24,SE,Sweden,EURO,2538,641954,25,12933
2021-02-25,SE,Sweden,EURO,5404,647358,13,12946
2021-02-26,SE,Sweden,EURO,4977,652335,26,12972
2021-02-27,SE,Sweden,EURO,4830,657165,20,12992
2021-02-28,SE,Sweden,EURO,4583,661748,18,13010
2021-03-01,SE,Sweden,EURO,3107,664855,19,13029
2021-03-02,SE,Sweden,EURO,1242,666097,25,13054
2021-03-03,SE,Sweden,EURO,2826,668923,24,13078
2021-03-04,SE,Sweden,EURO,6189,675112,23,13101
2021-03-05,SE,Sweden,EURO,4869,679981,19,13120
2021-03-06,SE,Sweden,EURO,4883,684864,19,13139
2021-03-07,SE,Sweden,EURO,4069,688933,15,13154
2021-03-08,SE,Sweden,EURO,3452,692385,12,13166
2021-03-09,SE,Sweden,EURO,1451,693836,17,13183
2021-03-10,SE,Sweden,EURO,1982,695818,24,13207
2021-03-11,SE,Sweden,EURO,5928,701746,20,13227
2021-03-12,SE,Sweden,EURO,5326,707072,21,13248
2021-03-13,SE,Sweden,EURO,5332,712404,16,13264
2021-03-14,SE,Sweden,EURO,4994,717398,19,13283
2021-03-15,SE,Sweden,EURO,3953,721351,19,13302
2021-03-16,SE,Sweden,EURO,1040,722391,22,13324
2021-03-17,SE,Sweden,EURO,2714,725105,21,13345
2021-03-18,SE,Sweden,EURO,6786,731891,15,13360
2021-03-19,SE,Sweden,EURO,6431,738322,19,13379
2021-03-20,SE,Sweden,EURO,5736,744058,18,13397
2021-03-21,SE,Sweden,EURO,5406,749464,11,13408
2021-03-22,SE,Sweden,EURO,4380,753844,25,13433
2021-03-23,SE,Sweden,EURO,1579,755423,18,13451
2021-03-24,SE,Sweden,EURO,2687,758110,16,13467
2021-03-25,SE,Sweden,EURO,7652,765762,14,13481
2021-03-26,SE,Sweden,EURO,7706,773468,16,13497
2021-03-27,SE,Sweden,EURO,6365,779833,22,13519
2021-03-28,SE,Sweden,EURO,6294,786127,22,13541
2021-03-29,SE,Sweden,EURO,5196,791323,19,13560
2021-03-30,SE,Sweden,EURO,1980,793303,17,13577
2021-03-31,SE,Sweden,EURO,2962,796265,23,13600
2021-04-01,SE,Sweden,EURO,8468,804733,16,13616
2021-04-02,SE,Sweden,EURO,8290,813023,24,13640
2021-04-03,SE,Sweden,EURO,6976,819999,25,13665
2021-04-04,SE,Sweden,EURO,6836,826835,22,13687
2021-04-05,SE,Sweden,EURO,3403,830238,18,13705
2021-04-06,SE,Sweden,EURO,1449,831687,14,13719
2021-04-07,SE,Sweden,EURO,3103,834790,24,13743
2021-04-08,SE,Sweden,EURO,6813,841603,13,13756
2021-04-09,SE,Sweden,EURO,7824,849427,22,13778
2021-04-10,SE,Sweden,EURO,7760,857187,22,13800
2021-04-11,SE,Sweden,EURO,7626,864813,24,13824
2021-04-12,SE,Sweden,EURO,5626,870439,11,13835
2021-04-13,SE,Sweden,EURO,2390,872829,17,13852
2021-04-14,SE,Sweden,EURO,3471,876300,16,13868
2021-04-15,SE,Sweden,EURO,8870,885170,21,13889
2021-04-16,SE,Sweden,EURO,7093,892263,28,13917
2021-04-17,SE,Sweden,EURO,7665,899928,25,13942
2021-04-18,SE,Sweden,EURO,6440,906368,15,13957
2021-04-19,SE,Sweden,EURO,4983,911351,20,13977
2021-04-20,SE,Sweden,EURO,2514,913865,16,13993
2021-04-21,SE,Sweden,EURO,2713,916578,15,14008
2021-04-22,SE,Sweden,EURO,7538,924116,26,14034
2021-04-23,SE,Sweden,EURO,7706,931822,24,14058
2021-04-24,SE,Sweden,EURO,6248,938070,16,14074
2021-04-25,SE,Sweden,EURO,5501,943571,17,14091
2021-04-26,SE,Sweden,EURO,4568,948139,13,14104
2021-04-27,SE,Sweden,EURO,1756,949895,20,14124
2021-04-28,SE,Sweden,EURO,3069,952964,11,14135
2021-04-29,SE,Sweden,EURO,7267,960231,23,14158
2021-04-30,SE,Sweden,EURO,7144,967375,21,14179
2021-05-01,SE,Sweden,EURO,5931,973306,19,14198
2021-05-02,SE,Sweden,EURO,5424,978730,17,14215
2021-05-03,SE,Sweden,EURO,4753,983483,12,14227
2021-05-04,SE,Sweden,EURO,1718,985201,12,14239
2021-05-05,SE,Sweden,EURO,3068,988269,19,14258
2021-05-06,SE,Sweden,EURO,7035,995304,13,14271
2021-05-07,SE,Sweden,EURO,6482,1001786,17,14288
2021-05-08,SE,Sweden,EURO,5716,1007502,10,14298
2021-05-09,SE,Sweden,EURO,5244,1012746,13,14311
2021-05-10,SE,Sweden,EURO,4476,1017222,19,14330
2021-05-11,SE,Sweden,EURO,1657,1018879,16,14346
2021-05-12,SE,Sweden,EURO,2460,1021339,22,14368
2021-05-13,SE,Sweden,EURO,6311,1027650,10,14378
2021-05-14,SE,Sweden,EURO,5269,1032919,11,14389
2021-05-15,SE,Sweden,EURO,3918,1036837,19,14408
2021-05-16,SE,Sweden,EURO,2579,1039416,24,14432
2021-05-17,SE,Sweden,EURO,3969,1043385,12,14444
2021-05-18,SE,Sweden,EURO,1408,1044793,13,14457
2021-05-19,SE,Sweden,EURO,2106,1046899,9,14466
2021-05-20,SE,Sweden,EURO,4642,1051541,9,14475
2021-05-21,SE,Sweden,EURO,3410,1054951,7,14482
2021-05-22,SE,Sweden,EURO,3166,1058117,12,14494
2021-05-23,SE,Sweden,EURO,2317,1060434,12,14506
2021-05-24,SE,Sweden,EURO,1909,1062343,10,14516
2021-05-25,SE,Sweden,EURO,620,1062963,11,14527
2021-05-26,SE,Sweden,EURO,1195,1064158,4,14531
2021-05-27,SE,Sweden,EURO,2739,1066897,8,14539
2021-05-28,SE,Sweden,EURO,1418,1068315,9,14548
2021-05-29,SE,Sweden,EURO,92,1068407,7,14555
2021-05-30,SE,Sweden,EURO,297,1068704,8,14563
2021-05-31,SE,Sweden,EURO,285,1068989,3,14566
2021-06-01,SE,Sweden,EURO,1948,1070937,8,14574
2021-06-02,SE,Sweden,EURO,1898,1072835,6,14580
2021-06-03,SE,Sweden,EURO,2783,1075618,1,14581
2021-06-04,SE,Sweden,EURO,1364,1076982,6,14587
2021-06-05,SE,Sweden,EURO,1080,1078062,6,14593
2021-06-06,SE,Sweden,EURO,989,1079051,14,14607
2021-06-07,SE,Sweden,EURO,758,1079809,3,14610
2021-06-08,SE,Sweden,EURO,222,1080031,3,14613
2021-06-09,SE,Sweden,EURO,490,1080521,5,14618
2021-06-10,SE,Sweden,EURO,1183,1081704,4,14622
2021-06-11,SE,Sweden,EURO,825,1082529,7,14629
2021-06-12,SE,Sweden,EURO,729,1083258,3,14632
2021-06-13,SE,Sweden,EURO,484,1083742,1,14633
2021-06-14,SE,Sweden,EURO,524,1084266,2,14635
2021-06-15,SE,Sweden,EURO,159,1084425,0,14635
2021-06-16,SE,Sweden,EURO,0,1084425,4,14639
2021-06-17,SE,Sweden,EURO,1,1084426,2,14641
2021-06-18,SE,Sweden,EURO,36,1084462,2,14643
2021-06-19,SE,Sweden,EURO,2190,1086652,1,14644
2021-06-20,SE,Sweden,EURO,601,1087253,3,14647
2021-06-21,SE,Sweden,EURO,19,1087272,2,14649
2021-06-22,SE,Sweden,EURO,1,1087273,3,14652
2021-06-23,SE,Sweden,EURO,678,1087951,2,14654
2021-06-24,SE,Sweden,EURO,506,1088457,3,14657
2021-06-25,SE,Sweden,EURO,379,1088836,0,14657
2021-06-26,SE,Sweden,EURO,373,1089209,2,14659
2021-06-27,SE,Sweden,EURO,31,1089240,2,14661
2021-06-28,SE,Sweden,EURO,8,1089248,0,14661
2021-06-29,SE,Sweden,EURO,8,1089256,0,14661
2021-06-30,SE,Sweden,EURO,444,1089700,2,14663
2021-07-01,SE,Sweden,EURO,251,1089951,1,14664
2021-07-02,SE,Sweden,EURO,560,1090511,1,14665
2021-07-03,SE,Sweden,EURO,284,1090795,1,14666
2021-07-04,SE,Sweden,EURO,326,1091121,1,14667
2021-07-05,SE,Sweden,EURO,3,1091124,2,14669
2021-07-06,SE,Sweden,EURO,2,1091126,0,14669
2021-07-07,SE,Sweden,EURO,415,1091541,0,14669
2021-07-08,SE,Sweden,EURO,369,1091910,2,14671
2021-07-09,SE,Sweden,EURO,258,1092168,0,14671
2021-07-10,SE,Sweden,EURO,237,1092405,0,14671
2021-07-11,SE,Sweden,EURO,228,1092633,0,14671
2021-07-12,SE,Sweden,EURO,7,1092640,0,14671
2021-07-13,SE,Sweden,EURO,0,1092640,1,14672
2021-07-14,SE,Sweden,EURO,443,1093083,0,14672
2021-07-15,SE,Sweden,EURO,370,1093453,0,14672
2021-07-16,SE,Sweden,EURO,350,1093803,0,14672
2021-07-17,SE,Sweden,EURO,366,1094169,1,14673
2021-07-18,SE,Sweden,EURO,337,1094506,0,14673
2021-07-19,SE,Sweden,EURO,11,1094517,1,14674
2021-07-20,SE,Sweden,EURO,6,1094523,0,14674
2021-07-21,SE,Sweden,EURO,628,1095151,0,14674
2021-07-22,SE,Sweden,EURO,517,1095668,0,14674
2021-07-23,SE,Sweden,EURO,582,1096250,1,14675
2021-07-24,SE,Sweden,EURO,477,1096727,1,14676
2021-07-25,SE,Sweden,EURO,444,1097171,1,14677
2021-07-26,SE,Sweden,EURO,11,1097182,0,14677
2021-07-27,SE,Sweden,EURO,2,1097184,0,14677
2021-07-28,SE,Sweden,EURO,839,1098023,0,14677
2021-07-29,SE,Sweden,EURO,654,1098677,0,14677
2021-07-30,SE,Sweden,EURO,656,1099333,1,14678
2021-07-31,SE,Sweden,EURO,621,1099954,2,14680
2021-08-01,SE,Sweden,EURO,685,1100639,1,14681
2021-08-02,SE,Sweden,EURO,4,1100643,0,14681
2021-08-03,SE,Sweden,EURO,1,1100644,0,14681
2021-08-04,SE,Sweden,EURO,1151,1101795,0,14681
2021-08-05,SE,Sweden,EURO,960,1102755,0,14681
2021-08-06,SE,Sweden,EURO,852,1103607,0,14681
2021-08-07,SE,Sweden,EURO,819,1104426,2,14683
2021-08-08,SE,Sweden,EURO,818,1105244,3,14686
2021-08-09,SE,Sweden,EURO,6,1105250,0,14686
2021-08-10,SE,Sweden,EURO,3,1105253,2,14688
2021-08-11,SE,Sweden,EURO,1485,1106738,0,14688
2021-08-12,SE,Sweden,EURO,1201,1107939,1,14689
2021-08-13,SE,Sweden,EURO,1057,1108996,0,14689
2021-08-14,SE,Sweden,EURO,1040,1110036,2,14691
2021-08-15,SE,Sweden,EURO,1016,1111052,2,14693
2021-08-16,SE,Sweden,EURO,8,1111060,1,14694
2021-08-17,SE,Sweden,EURO,10,1111070,1,14695
2021-08-18,SE,Sweden,EURO,1781,1112851,0,14695
2021-08-19,SE,Sweden,EURO,1330,1114181,3,14698
2021-08-20,SE,Sweden,EURO,1275,1115456,1,14699
2021-08-21,SE,Sweden,EURO,1028,1116484,2,14701
2021-08-22,SE,Sweden,EURO,1045,1117529,2,14703
2021-08-23,SE,Sweden,EURO,1,1117530,1,14704
2021-08-24,SE,Sweden,EURO,3,1117533,2,14706
2021-08-25,SE,Sweden,EURO,1708,1119241,5,14711
2021-08-26,SE,Sweden,EURO,1270,1120511,5,14716
2021-08-27,SE,Sweden,EURO,1515,1122026,3,14719
2021-08-28,SE,Sweden,EURO,1269,1123295,1,14720
2021-08-29,SE,Sweden,EURO,915,1124210,0,14720
2021-08-30,SE,Sweden,EURO,3,1124213,1,14721
2021-08-31,SE,Sweden,EURO,5,1124218,5,14726
2021-09-01,SE,Sweden,EURO,2353,1126571,3,14729
2021-09-02,SE,Sweden,EURO,1022,1127593,2,14731
2021-09-03,SE,Sweden,EURO,1103,1128696,2,14733
2021-09-04,SE,Sweden,EURO,1425,1130121,6,14739
2021-09-05,SE,Sweden,EURO,1323,1131444,3,14742
2021-09-06,SE,Sweden,EURO,1,1131445,3,14745
2021-09-07,SE,Sweden,EURO,10,1131455,6,14751
2021-09-08,SE,Sweden,EURO,2178,1133633,4,14755
2021-09-09,SE,Sweden,EURO,1399,1135032,4,14759
2021-09-10,SE,Sweden,EURO,1395,1136427,10,14769
2021-09-11,SE,Sweden,EURO,1479,1137906,8,14777
2021-09-12,SE,Sweden,EURO,1515,1139421,11,14788
2021-09-13,SE,Sweden,EURO,2,1139423,4,14792
2021-09-14,SE,Sweden,EURO,0,1139423,8,14800
2021-09-15,SE,Sweden,EURO,2137,1141560,8,14808
2021-09-16,SE,Sweden,EURO,1114,1142674,7,14815
2021-09-17,SE,Sweden,EURO,1184,1143858,8,14823
2021-09-18,SE,Sweden,EURO,994,1144852,12,14835
2021-09-19,SE,Sweden,EURO,829,1145681,7,14842
2021-09-20,SE,Sweden,EURO,1,1145682,3,14845
2021-09-21,SE,Sweden,EURO,0,1145682,6,14851
2021-09-22,SE,Sweden,EURO,1178,1146860,4,14855
2021-09-23,SE,Sweden,EURO,891,1147751,7,14862
2021-09-24,SE,Sweden,EURO,743,1148494,10,14872
2021-09-25,SE,Sweden,EURO,771,1149265,6,14878
2021-09-26,SE,Sweden,EURO,715,1149980,6,14884
2021-09-27,SE,Sweden,EURO,1,1149981,4,14888
2021-09-28,SE,Sweden,EURO,6,1149987,6,14894
2021-09-29,SE,Sweden,EURO,1068,1151055,3,14897
2021-09-30,SE,Sweden,EURO,845,1151900,4,14901
2021-10-01,SE,Sweden,EURO,852,1152752,7,14908
2021-10-02,SE,Sweden,EURO,766,1153518,5,14913
2021-10-03,SE,Sweden,EURO,698,1154216,5,14918
2021-10-04,SE,Sweden,EURO,2,1154218,6,14924
2021-10-05,SE,Sweden,EURO,0,1154218,9,14933
2021-10-06,SE,Sweden,EURO,1192,1155410,5,14938
2021-10-07,SE,Sweden,EURO,738,1156148,6,14944
2021-10-08,SE,Sweden,EURO,842,1156990,11,14955
2021-10-09,SE,Sweden,EURO,741,1157731,8,14963
2021-10-10,SE,Sweden,EURO,599,1158330,8,14971
2021-10-11,SE,Sweden,EURO,16,1158346,6,14977
2021-10-12,SE,Sweden,EURO,9,1158355,5,14982
2021-10-13,SE,Sweden,EURO,1121,1159476,5,14987
2021-10-14,SE,Sweden,EURO,905,1160381,4,14991
2021-10-15,SE,Sweden,EURO,796,1161177,7,14998
2021-10-16,SE,Sweden,EURO,668,1161845,4,15002
2021-10-17,SE,Sweden,EURO,565,1162410,1,15003
2021-10-18,SE,Sweden,EURO,14,1162424,6,15009
2021-10-19,SE,Sweden,EURO,0,1162424,5,15014
2021-10-20,SE,Sweden,EURO,1078,1163502,6,15020
2021-10-21,SE,Sweden,EURO,818,1164320,3,15023
2021-10-22,SE,Sweden,EURO,786,1165106,3,15026
2021-10-23,SE,Sweden,EURO,777,1165883,4,15030
2021-10-24,SE,Sweden,EURO,891,1166774,3,15033
2021-10-25,SE,Sweden,EURO,525,1167299,3,15036
2021-10-26,SE,Sweden,EURO,319,1167618,1,15037
2021-10-27,SE,Sweden,EURO,539,1168157,6,15043
2021-10-28,SE,Sweden,EURO,1262,1169419,4,15047
2021-10-29,SE,Sweden,EURO,891,1170310,4,15051
2021-10-30,SE,Sweden,EURO,1079,1171389,6,15057
2021-10-31,SE,Sweden,EURO,977,1172366,4,15061
2021-11-01,SE,Sweden,EURO,861,1173227,2,15063
2021-11-02,SE,Sweden,EURO,301,1173528,4,15067
2021-11-03,SE,Sweden,EURO,629,1174157,2,15069
2021-11-04,SE,Sweden,EURO,1162,1175319,5,15074
2021-11-05,SE,Sweden,EURO,837,1176156,10,15084
2021-11-06,SE,Sweden,EURO,826,1176982,2,15086
2021-11-07,SE,Sweden,EURO,731,1177713,4,15090
2021-11-08,SE,Sweden,EURO,597,1178310,7,15097
2021-11-09,SE,Sweden,EURO,278,1178588,3,15100
2021-11-10,SE,Sweden,EURO,502,1179090,2,15102
2021-11-11,SE,Sweden,EURO,1321,1180411,8,15110
2021-11-12,SE,Sweden,EURO,1020,1181431,2,15112
2021-11-13,SE,Sweden,EURO,925,1182356,8,15120
2021-11-14,SE,Sweden,EURO,911,1183267,6,15126
2021-11-15,SE,Sweden,EURO,829,1184096,2,15128
2021-11-16,SE,Sweden,EURO,311,1184407,3,15131
2021-11-17,SE,Sweden,EURO,574,1184981,6,15137
2021-11-18,SE,Sweden,EURO,1296,1186277,5,15142
2021-11-19,SE,Sweden,EURO,1205,1187482,4,15146
2021-11-20,SE,Sweden,EURO,1130,1188612,4,15150
2021-11-21,SE,Sweden,EURO,1314,1189926,6,15156
2021-11-22,SE,Sweden,EURO,1092,1191018,2,15158
2021-11-23,SE,Sweden,EURO,482,1191500,3,15161
2021-11-24,SE,Sweden,EURO,953,1192453,3,15164
2021-11-25,SE,Sweden,EURO,2077,1194530,4,15168
2021-11-26,SE,Sweden,EURO,2107,1196637,2,15170
2021-11-27,SE,Sweden,EURO,2114,1198751,0,15170
2021-11-28,SE,Sweden,EURO,2025,1200776,2,15172
2021-11-29,SE,Sweden,EURO,1759,1202535,2,15174
2021-11-30,SE,Sweden,EURO,880,1203415,2,15176
2021-12-01,SE,Sweden,EURO,1347,1204762,6,15182
2021-12-02,SE,Sweden,EURO,2657,1207419,5,15187
2021-12-03,SE,Sweden,EURO,2424,1209843,2,15189
2021-12-04,SE,Sweden,EURO,2208,1212051,4,15193
2021-12-05,SE,Sweden,EURO,2154,1214205,2,15195
2021-12-06,SE,Sweden,EURO,2084,1216289,4,15199
2021-12-07,SE,Sweden,EURO,927,1217216,6,15205
2021-12-08,SE,Sweden,EURO,2254,1219470,5,15210
2021-12-09,SE,Sweden,EURO,3333,1222803,8,15218
2021-12-10,SE,Sweden,EURO,3255,1226058,5,15223
2021-12-11,SE,Sweden,EURO,3072,1229130,6,15229
2021-12-12,SE,Sweden,EURO,2865,1231995,3,15232
2021-12-13,SE,Sweden,EURO,2395,1234390,8,15240
2021-12-14,SE,Sweden,EURO,1475,1235865,3,15243
2021-12-15,SE,Sweden,EURO,2712,1238577,6,15249
2021-12-16,SE,Sweden,EURO,4063,1242640,3,15252
2021-12-17,SE,Sweden,EURO,4008,1246648,5,15257
2021-12-18,SE,Sweden,EURO,4116,1250764,10,15267
2021-12-19,SE,Sweden,EURO,4179,1254943,7,15274
2021-12-20,SE,Sweden,EURO,3389,1258332,12,15286
2021-12-21,SE,Sweden,EURO,2019,1260351,6,15292
2021-12-22,SE,Sweden,EURO,3036,1263387,7,15299
2021-12-23,SE,Sweden,EURO,4668,1268055,6,15305
2021-12-24,SE,Sweden,EURO,5106,1273161,4,15309
2021-12-25,SE,Sweden,EURO,5127,1278288,7,15316
2021-12-26,SE,Sweden,EURO,5815,1284103,8,15324
2021-12-27,SE,Sweden,EURO,2364,1286467,8,15332
2021-12-28,SE,Sweden,EURO,1791,1288258,4,15336
2021-12-29,SE,Sweden,EURO,6125,1294383,11,15347
2021-12-30,SE,Sweden,EURO,9231,1303614,11,15358
2021-12-31,SE,Sweden,EURO,10926,1314540,7,15365
2022-01-01,SE,Sweden,EURO,11462,1326002,10,15375
2022-01-02,SE,Sweden,EURO,10599,1336601,8,15383
2022-01-03,SE,Sweden,EURO,5271,1341872,11,15394
2022-01-04,SE,Sweden,EURO,5727,1347599,12,15406
2022-01-05,SE,Sweden,EURO,9979,1357578,20,15426
2022-01-06,SE,Sweden,EURO,17578,1375156,18,15444
2022-01-07,SE,Sweden,EURO,24083,1399239,17,15461
2022-01-08,SE,Sweden,EURO,17707,1416946,20,15481
2022-01-09,SE,Sweden,EURO,19920,1436866,16,15497
2022-01-10,SE,Sweden,EURO,19499,1456365,22,15519
2022-01-11,SE,Sweden,EURO,16510,1472875,17,15536
2022-01-12,SE,Sweden,EURO,15075,1487950,11,15547
2022-01-13,SE,Sweden,EURO,22923,1510873,30,15577
2022-01-14,SE,Sweden,EURO,26564,1537437,21,15598
2022-01-15,SE,Sweden,EURO,26072,1563509,20,15618
2022-01-16,SE,Sweden,EURO,26185,1589694,30,15648
2022-01-17,SE,Sweden,EURO,25788,1615482,23,15671
2022-01-18,SE,Sweden,EURO,22075,1637557,36,15707
2022-01-19,SE,Sweden,EURO,24197,1661754,35,15742
2022-01-20,SE,Sweden,EURO,39301,1701055,32,15774
2022-01-21,SE,Sweden,EURO,40621,1741676,33,15807
2022-01-22,SE,Sweden,EURO,43715,1785391,31,15838
2022-01-23,SE,Sweden,EURO,39807,1825198,42,15880
2022-01-24,SE,Sweden,EURO,37704,1862902,35,15915
2022-01-25,SE,Sweden,EURO,30982,1893884,35,15950
2022-01-26,SE,Sweden,EURO,33908,1927792,40,15990
2022-01-27,SE,Sweden,EURO,46669,1974461,39,16029
2022-01-28,SE,Sweden,EURO,41677,2016138,50,16079
2022-01-29,SE,Sweden,EURO,53881,2070019,34,16113
2022-01-30,SE,Sweden,EURO,39515,2109534,52,16165
2022-01-31,SE,Sweden,EURO,34327,2143861,45,16210
2022-02-01,SE,Sweden,EURO,15066,2158927,41,16251
2022-02-02,SE,Sweden,EURO,24796,2183723,42,16293
2022-02-03,SE,Sweden,EURO,40929,2224652,54,16347
2022-02-04,SE,Sweden,EURO,35946,2260598,46,16393
2022-02-05,SE,Sweden,EURO,28293,2288891,58,16451
2022-02-06,SE,Sweden,EURO,25700,2314591,51,16502
2022-02-07,SE,Sweden,EURO,19986,2334577,56,16558
2022-02-08,SE,Sweden,EURO,10068,2344645,50,16608
2022-02-09,SE,Sweden,EURO,9653,2354298,59,16667
2022-02-10,SE,Sweden,EURO,19604,2373902,57,16724
